file_name,label
picture-093092.jpg,PEDESTRIAN_CROSSING
picture-746173.jpg,PASS_RIGHT_SIDE
picture-791258.jpg,PASS_RIGHT_SIDE
picture-598621.jpg,PEDESTRIAN_CROSSING
picture-094470.jpg,PRIORITY_ROAD
picture-552152.jpg,PEDESTRIAN_CROSSING
picture-962041.jpg,PEDESTRIAN_CROSSING
picture-588023.jpg,PEDESTRIAN_CROSSING
picture-889887.jpg,OTHER
picture-759752.jpg,PRIORITY_ROAD
picture-726129.jpg,PEDESTRIAN_CROSSING
picture-629110.jpg,PRIORITY_ROAD
picture-432940.jpg,PRIORITY_ROAD
picture-955993.jpg,OTHER
picture-175205.jpg,PEDESTRIAN_CROSSING
picture-841865.jpg,OTHER
picture-236668.jpg,PRIORITY_ROAD
picture-234787.jpg,PASS_RIGHT_SIDE
picture-793684.jpg,OTHER
picture-926224.jpg,OTHER
picture-663296.jpg,PASS_RIGHT_SIDE
picture-723791.jpg,PRIORITY_ROAD
picture-437048.jpg,PEDESTRIAN_CROSSING
picture-671712.jpg,OTHER
picture-182055.jpg,PRIORITY_ROAD
picture-677306.jpg,PRIORITY_ROAD
picture-507764.jpg,PEDESTRIAN_CROSSING
picture-597135.jpg,PRIORITY_ROAD
picture-314050.jpg,PRIORITY_ROAD
picture-874942.jpg,OTHER
picture-648683.jpg,PEDESTRIAN_CROSSING
picture-968238.jpg,PRIORITY_ROAD
picture-527844.jpg,OTHER
picture-202611.jpg,PASS_RIGHT_SIDE
picture-416193.jpg,PRIORITY_ROAD
picture-133149.jpg,PEDESTRIAN_CROSSING
picture-472715.jpg,PRIORITY_ROAD
picture-204804.jpg,PASS_RIGHT_SIDE
picture-453901.jpg,PEDESTRIAN_CROSSING
picture-616618.jpg,OTHER
picture-331067.jpg,PASS_RIGHT_SIDE
picture-384046.jpg,PRIORITY_ROAD
picture-071931.jpg,PEDESTRIAN_CROSSING
picture-735137.jpg,PEDESTRIAN_CROSSING
picture-104177.jpg,PASS_RIGHT_SIDE
picture-901826.jpg,OTHER
picture-665811.jpg,PEDESTRIAN_CROSSING
picture-245706.jpg,PRIORITY_ROAD
picture-280607.jpg,PEDESTRIAN_CROSSING
picture-631279.jpg,PEDESTRIAN_CROSSING
picture-919185.jpg,PEDESTRIAN_CROSSING
picture-429749.jpg,PASS_RIGHT_SIDE
picture-359042.jpg,PEDESTRIAN_CROSSING
picture-967690.jpg,PEDESTRIAN_CROSSING
picture-692588.jpg,PRIORITY_ROAD
picture-903985.jpg,PEDESTRIAN_CROSSING
picture-472457.jpg,PRIORITY_ROAD
picture-526346.jpg,PEDESTRIAN_CROSSING
picture-953166.jpg,PRIORITY_ROAD
picture-943422.jpg,PEDESTRIAN_CROSSING
picture-743438.jpg,PEDESTRIAN_CROSSING
picture-305368.jpg,PEDESTRIAN_CROSSING
picture-358582.jpg,PASS_RIGHT_SIDE
picture-127544.jpg,OTHER
picture-725440.jpg,PASS_RIGHT_SIDE
picture-999319.jpg,PEDESTRIAN_CROSSING
picture-299284.jpg,OTHER
picture-587264.jpg,PASS_RIGHT_SIDE
picture-608111.jpg,PRIORITY_ROAD
picture-509581.jpg,PRIORITY_ROAD
picture-052457.jpg,PRIORITY_ROAD
picture-364273.jpg,PRIORITY_ROAD
picture-449712.jpg,PRIORITY_ROAD
picture-780774.jpg,PEDESTRIAN_CROSSING
picture-885489.jpg,OTHER
picture-397764.jpg,OTHER
picture-042422.jpg,PASS_RIGHT_SIDE
picture-836407.jpg,PASS_RIGHT_SIDE
picture-148258.jpg,PEDESTRIAN_CROSSING
picture-108475.jpg,PRIORITY_ROAD
picture-427183.jpg,OTHER
picture-187759.jpg,OTHER
picture-783565.jpg,PASS_RIGHT_SIDE
picture-658929.jpg,PASS_RIGHT_SIDE
picture-105472.jpg,PASS_RIGHT_SIDE
picture-209604.jpg,30_SIGN
picture-270522.jpg,OTHER
picture-843046.jpg,PASS_RIGHT_SIDE
picture-310713.jpg,PASS_RIGHT_SIDE
picture-779488.jpg,PRIORITY_ROAD
picture-560770.jpg,PRIORITY_ROAD
picture-292986.jpg,PEDESTRIAN_CROSSING
picture-463462.jpg,PASS_RIGHT_SIDE
picture-443331.jpg,PEDESTRIAN_CROSSING
picture-560522.jpg,PRIORITY_ROAD
picture-506845.jpg,OTHER
picture-779743.jpg,PRIORITY_ROAD
picture-622804.jpg,PASS_RIGHT_SIDE
picture-814680.jpg,PRIORITY_ROAD
picture-828594.jpg,110_SIGN
picture-669751.jpg,PEDESTRIAN_CROSSING
picture-741161.jpg,PASS_RIGHT_SIDE
picture-222387.jpg,PEDESTRIAN_CROSSING
picture-394288.jpg,70_SIGN
picture-209451.jpg,PRIORITY_ROAD
picture-378728.jpg,PEDESTRIAN_CROSSING
picture-354244.jpg,PRIORITY_ROAD
picture-706838.jpg,PASS_RIGHT_SIDE
picture-311463.jpg,70_SIGN
picture-855929.jpg,PEDESTRIAN_CROSSING
picture-555940.jpg,PEDESTRIAN_CROSSING
picture-666918.jpg,70_SIGN
picture-561100.jpg,PEDESTRIAN_CROSSING
picture-559371.jpg,PEDESTRIAN_CROSSING
picture-013483.jpg,70_SIGN
picture-896810.jpg,PEDESTRIAN_CROSSING
picture-293212.jpg,PRIORITY_ROAD
picture-708460.jpg,70_SIGN
picture-670541.jpg,30_SIGN
picture-254957.jpg,PASS_RIGHT_SIDE
picture-958903.jpg,PRIORITY_ROAD
picture-802372.jpg,PEDESTRIAN_CROSSING
picture-576089.jpg,PRIORITY_ROAD
picture-720339.jpg,PEDESTRIAN_CROSSING
picture-700639.jpg,PASS_RIGHT_SIDE
picture-292642.jpg,PASS_RIGHT_SIDE
picture-280964.jpg,OTHER
picture-150523.jpg,PRIORITY_ROAD
picture-988037.jpg,PASS_RIGHT_SIDE
picture-336186.jpg,PRIORITY_ROAD
picture-017468.jpg,PEDESTRIAN_CROSSING
picture-854312.jpg,OTHER
picture-175777.jpg,PASS_RIGHT_SIDE
picture-977262.jpg,30_SIGN
picture-988522.jpg,70_SIGN
picture-051651.jpg,OTHER
picture-434566.jpg,50_SIGN
picture-344940.jpg,PRIORITY_ROAD
picture-939461.jpg,70_SIGN
picture-590021.jpg,PEDESTRIAN_CROSSING
picture-160601.jpg,PASS_EITHER_SIDE
picture-237980.jpg,PEDESTRIAN_CROSSING
picture-133682.jpg,PEDESTRIAN_CROSSING
picture-848897.jpg,70_SIGN
picture-757349.jpg,PEDESTRIAN_CROSSING
picture-202021.jpg,PASS_RIGHT_SIDE
picture-510699.jpg,PASS_RIGHT_SIDE
picture-253014.jpg,OTHER
picture-454803.jpg,30_SIGN
picture-840539.jpg,PRIORITY_ROAD
picture-145929.jpg,PRIORITY_ROAD
picture-230621.jpg,PRIORITY_ROAD
picture-050684.jpg,PASS_RIGHT_SIDE
picture-301868.jpg,PRIORITY_ROAD
picture-884672.jpg,PEDESTRIAN_CROSSING
picture-969100.jpg,OTHER
picture-318121.jpg,OTHER
picture-379165.jpg,PEDESTRIAN_CROSSING
picture-487812.jpg,70_SIGN
picture-262923.jpg,PEDESTRIAN_CROSSING
picture-670630.jpg,PASS_RIGHT_SIDE
picture-773650.jpg,70_SIGN
picture-791272.jpg,PEDESTRIAN_CROSSING
picture-172575.jpg,70_SIGN
picture-673290.jpg,PASS_RIGHT_SIDE
picture-880053.jpg,PASS_RIGHT_SIDE
picture-840440.jpg,OTHER
picture-716764.jpg,PEDESTRIAN_CROSSING
picture-427532.jpg,PRIORITY_ROAD
picture-555256.jpg,PRIORITY_ROAD
picture-252402.jpg,PRIORITY_ROAD
picture-741041.jpg,PRIORITY_ROAD
picture-999909.jpg,PEDESTRIAN_CROSSING
picture-869651.jpg,OTHER
picture-537724.jpg,PRIORITY_ROAD
picture-784000.jpg,PEDESTRIAN_CROSSING
picture-633229.jpg,OTHER
picture-813587.jpg,PRIORITY_ROAD
picture-290799.jpg,PASS_RIGHT_SIDE
picture-735925.jpg,PEDESTRIAN_CROSSING
picture-685549.jpg,PEDESTRIAN_CROSSING
picture-432466.jpg,OTHER
picture-409584.jpg,PRIORITY_ROAD
picture-478564.jpg,PRIORITY_ROAD
picture-152808.jpg,PEDESTRIAN_CROSSING
picture-433085.jpg,PASS_RIGHT_SIDE
picture-205711.jpg,PRIORITY_ROAD
picture-282841.jpg,PEDESTRIAN_CROSSING
picture-275497.jpg,PASS_EITHER_SIDE
picture-052444.jpg,PEDESTRIAN_CROSSING
picture-233084.jpg,PASS_RIGHT_SIDE
picture-502796.jpg,PASS_EITHER_SIDE
picture-701122.jpg,OTHER
picture-318569.jpg,PEDESTRIAN_CROSSING
picture-778643.jpg,30_SIGN
picture-026726.jpg,OTHER
picture-062379.jpg,PEDESTRIAN_CROSSING
picture-398140.jpg,PEDESTRIAN_CROSSING
picture-965534.jpg,PEDESTRIAN_CROSSING
picture-863705.jpg,PEDESTRIAN_CROSSING
picture-489887.jpg,PEDESTRIAN_CROSSING
picture-072665.jpg,PEDESTRIAN_CROSSING
picture-901890.jpg,PEDESTRIAN_CROSSING
picture-955016.jpg,PEDESTRIAN_CROSSING
picture-792871.jpg,OTHER
picture-638614.jpg,70_SIGN
picture-112186.jpg,PEDESTRIAN_CROSSING
picture-120694.jpg,PEDESTRIAN_CROSSING
picture-632436.jpg,PEDESTRIAN_CROSSING
picture-446557.jpg,70_SIGN
picture-888366.jpg,50_SIGN
picture-317880.jpg,70_SIGN
picture-638664.jpg,PASS_RIGHT_SIDE
picture-116926.jpg,OTHER
picture-176549.jpg,PRIORITY_ROAD
picture-827983.jpg,PASS_RIGHT_SIDE
picture-258546.jpg,PRIORITY_ROAD
picture-026399.jpg,PEDESTRIAN_CROSSING
picture-130002.jpg,OTHER
picture-051379.jpg,50_SIGN
picture-104000.jpg,70_SIGN
picture-761027.jpg,PEDESTRIAN_CROSSING
picture-121107.jpg,70_SIGN
picture-651748.jpg,PASS_RIGHT_SIDE
picture-165536.jpg,PASS_RIGHT_SIDE
picture-257752.jpg,PEDESTRIAN_CROSSING
picture-072815.jpg,30_SIGN
picture-897633.jpg,PEDESTRIAN_CROSSING
picture-937960.jpg,50_SIGN
picture-443337.jpg,PRIORITY_ROAD
picture-455967.jpg,OTHER
picture-304958.jpg,PEDESTRIAN_CROSSING
picture-830298.jpg,PRIORITY_ROAD
picture-140753.jpg,70_SIGN
picture-426156.jpg,GIVE_WAY
picture-098219.jpg,GIVE_WAY
picture-790195.jpg,PEDESTRIAN_CROSSING
picture-520003.jpg,PRIORITY_ROAD
picture-860700.jpg,PASS_RIGHT_SIDE
picture-985424.jpg,OTHER
picture-359083.jpg,50_SIGN
picture-107451.jpg,70_SIGN
picture-029798.jpg,50_SIGN
picture-818008.jpg,30_SIGN
picture-856926.jpg,PEDESTRIAN_CROSSING
picture-478602.jpg,PEDESTRIAN_CROSSING
picture-653426.jpg,PRIORITY_ROAD
picture-383520.jpg,PRIORITY_ROAD
picture-966874.jpg,70_SIGN
picture-026552.jpg,PEDESTRIAN_CROSSING
picture-641716.jpg,50_SIGN
picture-596725.jpg,50_SIGN
picture-114022.jpg,70_SIGN
picture-114691.jpg,PRIORITY_ROAD
picture-724550.jpg,PEDESTRIAN_CROSSING
picture-346884.jpg,PEDESTRIAN_CROSSING
picture-154242.jpg,PRIORITY_ROAD
picture-105022.jpg,PRIORITY_ROAD
picture-228481.jpg,PASS_RIGHT_SIDE
picture-699691.jpg,PRIORITY_ROAD
picture-989550.jpg,PEDESTRIAN_CROSSING
picture-264573.jpg,PEDESTRIAN_CROSSING
picture-795312.jpg,70_SIGN
picture-128355.jpg,PEDESTRIAN_CROSSING
picture-574322.jpg,PEDESTRIAN_CROSSING
picture-410289.jpg,OTHER
picture-581139.jpg,PASS_RIGHT_SIDE
picture-592484.jpg,110_SIGN
picture-739683.jpg,PASS_RIGHT_SIDE
picture-205092.jpg,PEDESTRIAN_CROSSING
picture-035659.jpg,50_SIGN
picture-447192.jpg,PRIORITY_ROAD
picture-198078.jpg,PEDESTRIAN_CROSSING
picture-457577.jpg,PRIORITY_ROAD
picture-303282.jpg,70_SIGN
picture-806090.jpg,PEDESTRIAN_CROSSING
picture-332433.jpg,PRIORITY_ROAD
picture-492214.jpg,GIVE_WAY
picture-761049.jpg,PASS_RIGHT_SIDE
picture-292228.jpg,OTHER
picture-438687.jpg,PASS_RIGHT_SIDE
picture-691584.jpg,OTHER
picture-196551.jpg,PEDESTRIAN_CROSSING
picture-623765.jpg,OTHER
picture-503710.jpg,PEDESTRIAN_CROSSING
picture-681552.jpg,OTHER
picture-896189.jpg,70_SIGN
picture-724326.jpg,PASS_RIGHT_SIDE
picture-656946.jpg,PEDESTRIAN_CROSSING
picture-653038.jpg,PASS_RIGHT_SIDE
picture-068413.jpg,PASS_RIGHT_SIDE
picture-958852.jpg,70_SIGN
picture-434815.jpg,PRIORITY_ROAD
picture-488825.jpg,PRIORITY_ROAD
picture-803648.jpg,OTHER
picture-710318.jpg,PEDESTRIAN_CROSSING
picture-433349.jpg,PRIORITY_ROAD
picture-787182.jpg,GIVE_WAY
picture-136455.jpg,GIVE_WAY
picture-960533.jpg,PEDESTRIAN_CROSSING
picture-088608.jpg,70_SIGN
picture-349523.jpg,PEDESTRIAN_CROSSING
picture-889514.jpg,PEDESTRIAN_CROSSING
picture-527562.jpg,PEDESTRIAN_CROSSING
picture-354159.jpg,PEDESTRIAN_CROSSING
picture-946231.jpg,PEDESTRIAN_CROSSING
picture-196748.jpg,PEDESTRIAN_CROSSING
picture-118829.jpg,PASS_RIGHT_SIDE
picture-887851.jpg,PRIORITY_ROAD
picture-542982.jpg,GIVE_WAY
picture-206174.jpg,PRIORITY_ROAD
picture-834681.jpg,GIVE_WAY
picture-000824.jpg,OTHER
picture-552739.jpg,OTHER
picture-032028.jpg,PRIORITY_ROAD
picture-908262.jpg,PASS_RIGHT_SIDE
picture-749709.jpg,GIVE_WAY
picture-852765.jpg,PASS_RIGHT_SIDE
picture-439620.jpg,PASS_RIGHT_SIDE
picture-962652.jpg,70_SIGN
picture-162470.jpg,50_SIGN
picture-592772.jpg,PEDESTRIAN_CROSSING
picture-635236.jpg,PEDESTRIAN_CROSSING
picture-192008.jpg,PEDESTRIAN_CROSSING
picture-400675.jpg,50_SIGN
picture-026168.jpg,PEDESTRIAN_CROSSING
picture-944134.jpg,OTHER
picture-685060.jpg,PEDESTRIAN_CROSSING
picture-410724.jpg,PEDESTRIAN_CROSSING
picture-475874.jpg,OTHER
picture-112103.jpg,50_SIGN
picture-934133.jpg,PRIORITY_ROAD
picture-651902.jpg,PRIORITY_ROAD
picture-390458.jpg,PASS_RIGHT_SIDE
picture-990012.jpg,PEDESTRIAN_CROSSING
picture-338476.jpg,PEDESTRIAN_CROSSING
picture-632248.jpg,PRIORITY_ROAD
picture-815779.jpg,GIVE_WAY
picture-288470.jpg,PRIORITY_ROAD
picture-579097.jpg,PRIORITY_ROAD
picture-142428.jpg,GIVE_WAY
picture-674900.jpg,PEDESTRIAN_CROSSING
picture-702506.jpg,PRIORITY_ROAD
picture-919765.jpg,PRIORITY_ROAD
picture-283047.jpg,PRIORITY_ROAD
picture-389222.jpg,PEDESTRIAN_CROSSING
picture-584665.jpg,PEDESTRIAN_CROSSING
picture-351967.jpg,GIVE_WAY
picture-198057.jpg,PEDESTRIAN_CROSSING
picture-828383.jpg,PASS_RIGHT_SIDE
picture-667738.jpg,OTHER
picture-553076.jpg,PEDESTRIAN_CROSSING
picture-683358.jpg,PEDESTRIAN_CROSSING
picture-208043.jpg,PEDESTRIAN_CROSSING
picture-763102.jpg,PRIORITY_ROAD
picture-331504.jpg,PEDESTRIAN_CROSSING
picture-764880.jpg,PEDESTRIAN_CROSSING
picture-095872.jpg,50_SIGN
picture-901213.jpg,PRIORITY_ROAD
picture-444072.jpg,PASS_RIGHT_SIDE
picture-082329.jpg,PEDESTRIAN_CROSSING
picture-462340.jpg,PASS_RIGHT_SIDE
picture-955164.jpg,PASS_RIGHT_SIDE
picture-703993.jpg,PRIORITY_ROAD
picture-523712.jpg,PEDESTRIAN_CROSSING
picture-069370.jpg,PEDESTRIAN_CROSSING
picture-686994.jpg,OTHER
picture-175355.jpg,PEDESTRIAN_CROSSING
picture-262684.jpg,PEDESTRIAN_CROSSING
picture-857425.jpg,PEDESTRIAN_CROSSING
picture-777523.jpg,PRIORITY_ROAD
picture-151544.jpg,70_SIGN
picture-856195.jpg,PEDESTRIAN_CROSSING
picture-959455.jpg,OTHER
picture-815787.jpg,70_SIGN
picture-389202.jpg,70_SIGN
picture-443765.jpg,PEDESTRIAN_CROSSING
picture-298319.jpg,70_SIGN
picture-886727.jpg,GIVE_WAY
picture-255138.jpg,PRIORITY_ROAD
picture-848163.jpg,OTHER
picture-207455.jpg,70_SIGN
picture-266185.jpg,PEDESTRIAN_CROSSING
picture-466135.jpg,PRIORITY_ROAD
picture-260150.jpg,PASS_RIGHT_SIDE
picture-532595.jpg,PEDESTRIAN_CROSSING
picture-516141.jpg,PRIORITY_ROAD
picture-523813.jpg,PASS_RIGHT_SIDE
picture-438583.jpg,110_SIGN
picture-074982.jpg,OTHER
picture-698764.jpg,OTHER
picture-124748.jpg,110_SIGN
picture-716230.jpg,PEDESTRIAN_CROSSING
picture-323284.jpg,50_SIGN
picture-855843.jpg,GIVE_WAY
picture-377707.jpg,PEDESTRIAN_CROSSING
picture-873273.jpg,PEDESTRIAN_CROSSING
picture-125178.jpg,GIVE_WAY
picture-668402.jpg,OTHER
picture-549788.jpg,PRIORITY_ROAD
picture-249904.jpg,PEDESTRIAN_CROSSING
picture-176525.jpg,OTHER
picture-294501.jpg,PEDESTRIAN_CROSSING
picture-521632.jpg,PASS_RIGHT_SIDE
picture-405935.jpg,PASS_RIGHT_SIDE
picture-846062.jpg,GIVE_WAY
picture-408022.jpg,GIVE_WAY
picture-386310.jpg,110_SIGN
picture-195044.jpg,PASS_RIGHT_SIDE
picture-788415.jpg,70_SIGN
picture-511923.jpg,PRIORITY_ROAD
picture-378200.jpg,PASS_RIGHT_SIDE
picture-210947.jpg,50_SIGN
picture-976588.jpg,PEDESTRIAN_CROSSING
picture-408247.jpg,PRIORITY_ROAD
picture-587176.jpg,PEDESTRIAN_CROSSING
picture-511093.jpg,PEDESTRIAN_CROSSING
picture-983978.jpg,OTHER
picture-619794.jpg,PASS_RIGHT_SIDE
picture-571716.jpg,GIVE_WAY
picture-020452.jpg,PRIORITY_ROAD
picture-690018.jpg,50_SIGN
picture-426953.jpg,PRIORITY_ROAD
picture-144280.jpg,50_SIGN
picture-943873.jpg,GIVE_WAY
picture-905797.jpg,OTHER
picture-150176.jpg,PRIORITY_ROAD
picture-423751.jpg,OTHER
picture-379131.jpg,70_SIGN
picture-204420.jpg,PEDESTRIAN_CROSSING
picture-875780.jpg,PRIORITY_ROAD
picture-234989.jpg,OTHER
picture-007596.jpg,PEDESTRIAN_CROSSING
picture-148166.jpg,PASS_RIGHT_SIDE
picture-207924.jpg,PRIORITY_ROAD
picture-203780.jpg,OTHER
picture-180365.jpg,GIVE_WAY
picture-768586.jpg,PRIORITY_ROAD
picture-387173.jpg,50_SIGN
picture-401415.jpg,OTHER
picture-242803.jpg,GIVE_WAY
picture-765812.jpg,OTHER
picture-080730.jpg,PEDESTRIAN_CROSSING
picture-315640.jpg,PASS_RIGHT_SIDE
picture-755915.jpg,PRIORITY_ROAD
picture-812581.jpg,PRIORITY_ROAD
picture-908982.jpg,PEDESTRIAN_CROSSING
picture-963412.jpg,PASS_RIGHT_SIDE
picture-880403.jpg,PASS_RIGHT_SIDE
picture-614200.jpg,PEDESTRIAN_CROSSING
picture-815168.jpg,GIVE_WAY
picture-916252.jpg,PASS_RIGHT_SIDE
picture-321181.jpg,PASS_RIGHT_SIDE
picture-532912.jpg,GIVE_WAY
picture-982171.jpg,PEDESTRIAN_CROSSING
picture-301678.jpg,PEDESTRIAN_CROSSING
picture-718895.jpg,PEDESTRIAN_CROSSING
picture-786667.jpg,PEDESTRIAN_CROSSING
picture-597637.jpg,50_SIGN
picture-703519.jpg,PASS_RIGHT_SIDE
picture-389686.jpg,OTHER
picture-740692.jpg,OTHER
picture-089094.jpg,OTHER
picture-427531.jpg,PRIORITY_ROAD
picture-006492.jpg,PEDESTRIAN_CROSSING
picture-461839.jpg,PEDESTRIAN_CROSSING
picture-637897.jpg,OTHER
picture-605629.jpg,70_SIGN
picture-687591.jpg,PASS_RIGHT_SIDE
picture-647536.jpg,PASS_RIGHT_SIDE
picture-577231.jpg,PEDESTRIAN_CROSSING
picture-487123.jpg,70_SIGN
picture-451146.jpg,OTHER
picture-832609.jpg,PEDESTRIAN_CROSSING
picture-440612.jpg,PEDESTRIAN_CROSSING
picture-572757.jpg,PRIORITY_ROAD
picture-999839.jpg,OTHER
picture-957470.jpg,PEDESTRIAN_CROSSING
picture-332390.jpg,PEDESTRIAN_CROSSING
picture-282259.jpg,PASS_EITHER_SIDE
picture-286020.jpg,60_SIGN
picture-604099.jpg,PRIORITY_ROAD
picture-050981.jpg,GIVE_WAY
picture-325911.jpg,PRIORITY_ROAD
picture-305158.jpg,PRIORITY_ROAD
picture-655183.jpg,PASS_RIGHT_SIDE
picture-102502.jpg,OTHER
picture-977178.jpg,PRIORITY_ROAD
picture-083342.jpg,PRIORITY_ROAD
picture-702702.jpg,OTHER
picture-871544.jpg,PASS_RIGHT_SIDE
picture-503265.jpg,PEDESTRIAN_CROSSING
picture-172289.jpg,OTHER
picture-642932.jpg,GIVE_WAY
picture-315251.jpg,PEDESTRIAN_CROSSING
picture-134946.jpg,50_SIGN
picture-601021.jpg,70_SIGN
picture-042091.jpg,GIVE_WAY
picture-161719.jpg,OTHER
picture-787069.jpg,50_SIGN
picture-686082.jpg,OTHER
